capturedAtUtc,publishTime,publishTimeRaw,buying,cashBuying,selling,cashSelling,middle,source
2026-01-02 10:44:16,2026-01-02 18:43:08,2026/01/02 18:43:08,697.85,697.85,700.79,700.79,702.88,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 13:53:47,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 13:59:08,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 14:17:32,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 14:35:15,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 14:46:20,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 14:52:27,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 14:58:03,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 15:15:24,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 15:31:56,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 15:42:41,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 15:49:46,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 15:55:55,2026-01-03 10:30:00,2026/01/03 10:30:00,697.85,697.85,700.79,700.79,702.88,1eedf791404b2e4c9456a9fff86ec2dbef7b0088cee5e5f46de0300d755bb9cf,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 16:12:32,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 16:38:45,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 16:52:19,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 16:57:57,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 17:13:46,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 17:31:05,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 17:41:59,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 17:48:06,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 17:54:12,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 18:00:07,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 18:29:14,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 18:50:02,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 18:58:49,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:13:31,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:26:38,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:34:09,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:41:35,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:47:48,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:53:57,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 19:59:51,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 20:22:30,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 20:39:20,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 20:49:15,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 20:55:29,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 21:08:49,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 21:28:05,2026-01-04 00:00:05,2026/01/04 00:00:05,697.85,697.85,700.79,700.79,702.88,706ce4317b7d55f7c3391cf2f1cd10b713d3d2cdb3d539b3d4db6c5255da8468,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 21:37:58,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 21:45:16,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 21:50:55,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 21:56:27,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 22:11:43,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 22:33:26,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 22:46:06,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 22:52:29,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 22:58:11,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 23:15:30,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 23:31:17,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 23:42:03,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 23:48:59,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-03 23:54:31,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 00:00:16,2026-01-04 05:30:00,2026/01/04 05:30:00,697.85,697.85,700.79,700.79,702.88,6f5662d9465e6b4c0e6e24686f0a0b7c2f3fc1abd5085cc55f465518b5d6b2b4,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 01:58:58,2026-01-04 09:33:22,2026/01/04 09:33:22,697.35,697.35,700.29,700.29,702.88,7c3aa93a72b7bc4871bbfe46f2b98306c4d05d7d8b52be6519dd432e1f0bfcd7,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 03:49:03,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 04:38:13,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 05:04:06,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 05:34:58,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 05:51:22,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 05:58:14,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 06:25:43,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 06:51:53,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 07:02:06,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 07:26:38,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 07:39:15,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 07:47:27,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 07:53:41,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 07:59:16,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 08:25:03,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 08:45:38,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 08:56:42,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 09:12:50,2026-01-04 10:30:00,2026/01/04 10:30:00,697.35,697.35,700.29,700.29,702.88,ab0917d15b129f2edb8e622a4814fd6aa0df64019cecca5ad5faf100fe5538ef,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 09:31:16,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 09:42:00,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 09:48:45,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 09:54:24,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 09:59:53,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 10:20:46,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 10:39:52,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 10:49:17,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 10:55:20,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:08:09,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:25:33,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:33:47,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:42:17,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:47:54,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:53:26,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 11:59:02,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 12:36:59,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 13:09:45,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 13:38:21,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 13:49:20,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 13:54:45,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 14:00:09,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 14:19:29,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 14:35:47,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 14:46:11,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 14:51:36,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 14:57:42,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 15:14:30,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 15:31:50,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
2026-01-04 15:42:11,2026-01-04 17:19:01,2026/01/04 17:19:01,697.87,697.87,700.81,700.81,702.88,ed0eb9822e92f880bd44b1692ad650c784ccee1f43416d961c4d67ad1dcad916,https://www.bankofchina.com/sourcedb/whpj/enindex_1619.html
